1,358,6
2,545,1
3,545,2
4,423,20
5,358,4
6,358,2
7,545,10
8,109,6
9,358,12
10,10,4
11,109,21
12,545,12
13,423,1
14,423,10
15,10,1
16,10,22
17,545,18
18,358,10
19,613,6
20,358,12
21,10,38
22,477,4
23,137,10
24,613,2
25,545,2
26,477,7
27,312,10
28,478,6
29,306,1
30,423,10
31,477,2
32,312,20
33,339,1
34,10,6
35,339,2
36,420,8
37,545,24
38,339,3
39,306,4
40,82,1
41,339,4
42,549,8
43,591,8
44,357,6
45,420,46
46,358,6
47,23,14
48,38,2
49,423,4
50,545,12
51,155,12
52,549,22
53,82,8
54,155,16
55,613,10
56,10,10
57,68,12
58,82,2
59,266,4
60,477,2
61,201,8
62,358,4
63,82,6
64,477,4
65,68,10
66,155,16
67,90,6
68,266,2
69,10,26
70,267,2
71,266,10
72,267,19
73,68,6
74,90,6
75,1,4
76,69,10
77,23,2
78,306,16
79,168,6
80,109,4
81,358,8
82,256,8
83,69,2
84,168,6
85,82,1
86,266,16
87,306,1
88,256,1
89,357,16
90,91,14
91,155,6
92,168,8
93,109,6
94,306,4
95,155,10
96,148,16
97,76,4
98,16,6
99,267,4
100,357,4
101,358,12
102,168,1
103,109,16
104,357,2
105,16,1
106,10,4
107,76,4
108,91,2
109,357,4
110,358,2
111,10,2
112,76,8
113,91,14
114,177,4
115,358,12
116,68,2
117,363,4
118,177,4
119,10,4
120,266,1
121,76,4
122,226,20
123,68,20
124,267,2
125,148,4
126,365,4
127,256,8
128,266,36
129,1,2
130,16,2
131,312,2
132,91,30
133,148,14
134,109,2
135,306,8
136,312,4
137,306,1
138,263,16
139,68,18
140,226,1
141,148,10
142,312,1
143,226,8
144,16,34
145,82,12
146,92,2
147,365,6
148,357,6
149,109,2
150,306,2
151,177,4
152,266,12
153,92,16
154,10,2
155,23,2
156,109,8
157,256,12
158,68,2
159,23,2
160,339,6
161,358,2
162,266,10
163,183,2
164,92,4
165,183,6
166,306,8
167,256,6
168,358,2
169,76,16
170,92,2
171,266,10
172,16,2
