1,636,18
2,690,18
3,441,10
4,608,12
5,423,2
6,441,8
7,636,8
8,690,8
9,694,8
10,129,20
11,608,48
12,423,2
13,694,8
14,325,2
15,423,2
16,694,1
17,325,1
18,694,8
19,129,4
20,694,36
21,65,30
22,591,16
23,569,4
24,441,1
25,441,8
26,637,2
27,637,12
28,313,10
29,339,2
30,125,34
31,441,2
32,339,2
33,423,6
34,313,10
35,339,4
36,441,28
37,690,8
38,591,2
39,690,12
40,637,1
41,637,14
42,423,6
43,549,2
44,423,4
45,68,4
46,311,6
47,163,16
48,129,2
49,636,8
50,561,10
51,423,2
52,34,8
53,129,16
54,325,8
55,311,2
56,68,14
57,636,4
58,34,2
59,569,1
60,311,10
61,569,4
62,34,48
63,129,12
64,68,8
65,302,1
66,302,12
67,363,14
68,38,2
69,163,6
70,182,6
71,163,2
72,186,6
73,129,4
74,125,10
75,363,8
76,313,28
77,129,6
78,186,4
79,65,2
80,341,18
81,182,4
82,325,6
83,197,8
84,363,8
85,68,2
86,65,4
87,68,4
88,129,2
89,365,2
90,85,22
91,197,2
92,129,4
93,65,10
94,365,6
95,197,2
96,363,2
97,363,1
98,43,2
99,363,1
100,159,1
101,363,12
102,159,4
103,186,8
104,163,2
105,365,4
106,68,14
107,313,2
108,85,2
109,278,4
110,365,24
111,197,8
112,325,2
113,357,2
114,38,2
115,85,6
116,23,6
117,186,6
118,325,2
119,341,52
120,129,18
121,325,18
122,311,2
123,182,8
124,311,8
125,186,4
126,38,1
127,38,12
128,313,2
129,68,4
130,365,12
131,194,8
132,186,16
133,311,20
134,85,4
135,129,8
136,195,2
137,226,2
138,269,18
139,325,8
140,365,4
141,182,2
142,339,2
143,195,2
144,339,8
145,186,2
146,325,6
147,34,26
148,357,6
149,365,4
150,197,16
151,186,32
152,43,2
153,125,2
154,325,2
155,182,14
156,269,2
157,195,2
158,341,2
159,197,6
160,325,14
161,341,2
