1,214,44
2,613,2
3,522,10
4,639,6
5,240,4
6,639,2
7,214,2
8,240,4
9,219,14
10,542,8
11,545,10
12,639,2
13,542,4
14,240,16
15,542,4
16,522,12
17,639,4
18,542,6
19,522,22
20,227,16
21,639,14
22,227,16
23,214,2
24,240,2
25,545,2
26,355,16
27,299,6
28,219,2
29,545,6
30,227,24
31,459,2
32,420,4
33,545,2
34,355,6
35,437,14
36,214,56
37,639,1
38,639,24
39,355,10
40,522,2
41,420,44
42,651,10
43,355,4
44,545,1
45,177,6
46,545,12
47,522,18
48,355,4
49,459,2
50,214,8
51,522,8
52,227,4
53,214,8
54,186,2
55,186,5
56,227,12
57,186,10
58,214,4
59,171,8
60,321,18
61,214,6
62,177,2
63,355,12
64,244,6
65,280,10
66,227,10
67,177,2
68,214,16
69,355,2
70,171,4
71,299,6
72,227,2
73,355,4
74,171,1
75,227,3
76,126,4
77,280,8
78,219,8
79,177,2
80,299,26
81,301,1
82,92,32
83,301,18
84,355,16
85,186,16
86,214,14
87,177,9
88,263,10
89,227,16
90,85,13
91,301,2
92,214,20
93,186,2
94,244,18
95,256,10
96,280,12
97,220,4
98,299,4
99,177,2
100,92,16
101,355,2
102,186,10
103,263,22
104,85,2
105,227,4
106,301,16
107,219,4
108,59,10
109,355,8
110,227,28
111,280,4
112,172,20
113,355,1
114,355,1
115,44,1
116,144,6
117,263,1
118,355,4
119,44,12
120,186,16
121,263,4
122,355,2
123,280,2
124,321,8
125,85,28
126,59,20
127,92,6
128,214,2
129,301,6
130,280,2
131,92,20
132,355,4
133,256,8
134,280,8
135,115,4
136,355,4
137,197,22
138,115,10
139,301,4
140,85,14
141,301,10
142,115,2
143,59,2
144,115,2
145,59,10
146,85,2
147,115,4
