246,6
214,42
549,4
690,1
3,1
690,6
3,6
549,15
150,1
119,2
43,4
613,2
150,4
219,16
478,4
13,8
74,2
3,10
119,10
549,16
478,4
312,12
636,4
478,2
639,14
358,16
617,1
119,4
165,4
254,14
74,4
617,2
500,8
636,10
478,6
542,2
219,14
299,2
8,2
549,6
522,4
208,12
545,6
119,4
8,2
569,2
478,2
477,2
637,18
542,4
283,2
608,8
176,2
154,4
265,2
694,1
639,10
10,2
478,3
500,2
8,8
694,18
119,10
690,8
419,12
569,2
704,20
500,4
545,22
636,6
13,2
214,1
522,12
569,4
240,2
265,4
561,2
214,4
542,4
219,3
74,1
451,2
401,2
423,4
3,6
10,14
590,4
8,4
129,16
227,4
74,4
478,2
208,4
617,2
219,2
690,6
608,2
470,4
451,6
401,2
312,2
214,6
639,2
120,6
569,6
358,6
265,4
617,2
296,4
427,2
608,26
313,2
227,8
561,4
637,2
3,4
119,2
419,1
74,1
478,4
694,4
299,4
74,16
176,1
401,6
214,1
617,2
522,14
613,1
419,2
120,3
637,1
437,2
451,10
176,8
357,1
561,4
423,2
542,6
704,2
10,13
246,2
496,4
312,1
265,14
477,2
274,4
119,8
299,3
358,2
423,10
549,2
545,2
219,2
509,2
569,32
227,14
32,6
312,2
694,8
3,8
90,10
129,4
358,4
549,1
690,4
154,4
637,2
549,6
542,2
500,2
299,2
401,2
478,8
477,2
274,4
639,6
545,2
150,4
219,1
32,19
509,10
263,8
313,4
451,4
357,16
312,4
208,16
617,2
219,4
704,6
590,2
250,8
203,8
246,8
306,14
120,4
1,42
367,2
13,2
445,22
283,2
358,4
274,2
694,18
423,6
3,2
591,10
690,4
38,4
82,8
299,2
137,4
119,8
74,4
176,26
617,6
542,2
545,2
47,1
2,4
608,2
129,8
401,2
312,4
478,6
637,2
38,4
437,8
246,8
459,4
13,4
554,2
545,4
219,2
704,16
427,1
509,2
227,10
137,20
639,10
159,4
90,2
367,6
74,2
401,8
175,4
265,4
69,14
274,2
150,2
203,4
78,8
459,2
310,2
428,4
47,10
355,2
506,1
306,4
170,8
365,2
357,2
274,16
423,24
208,4
437,1
506,2
335,6
478,4
321,14
214,2
3,1
522,4
10,10
150,1
437,2
74,1
459,2
358,1
265,2
100,2
694,2
637,6
542,6
3,10
690,1
365,3
13,3
639,1
506,2
126,2
306,4
82,2
90,2
99,4
358,4
220,2
311,6
214,10
549,4
617,2
150,8
43,8
34,2
608,6
159,4
227,1
302,12
134,6
265,4
477,20
171,8
591,6
119,4
613,2
437,12
246,4
254,2
13,8
312,7
256,2
208,2
445,2
313,6
459,1
61,12
220,6
428,2
175,4
183,2
478,4
100,2
88,4
637,1
542,4
367,1
90,1
74,6
459,2
170,8
155,1
617,6
704,1
608,1
246,11
651,1
100,1
637,9
569,2
335,6
134,10
401,8
64,8
561,2
125,6
155,6
694,2
177,4
30,2
355,8
3,2
119,8
43,2
10,4
590,2
419,10
697,5
367,2
62,8
137,6
208,2
542,2
613,18
13,1
313,2
90,2
176,4
5,4
220,40
428,4
341,8
175,6
100,6
694,8
311,2
639,4
569,4
201,8
36,6
177,4
208,18
321,1
150,20
34,2
68,1
163,2
159,2
136,6
13,2
23,4
154,2
561,10
125,4
274,4
57,2
617,6
43,2
38,2
636,4
56,4
74,2
310,4
5,2
61,20
32,2
428,2
312,2
265,2
637,8
119,4
522,2
246,66
519,6
163,2
129,10
227,6
335,4
13,2
302,16
64,4
69,6
155,6
229,2
30,2
182,4
214,8
639,2
34,4
651,4
169,10
5,14
357,8
154,12
265,14
554,2
477,12
274,2
47,2
321,6
355,6
263,2
163,2
253,12
229,1
30,4
266,2
274,3
34,1
38,2
496,2
78,2
636,2
428,10
64,2
68,8
267,2
36,6
182,6
419,2
519,8
56,8
176,18
88,2
694,2
47,2
229,22
34,2
38,12
286,10
310,8
335,2
30,3
214,6
183,34
64,4
267,12
137,4
155,2
160,2
177,2
119,2
322,2
129,6
136,6
227,2
561,6
125,2
47,2
36,2
30,2
208,2
266,6
311,6
135,1
442,2
313,4
78,4
196,2
170,2
335,10
13,8
23,4
88,6
155,8
120,4
253,4
90,2
99,4
69,4
135,8
378,4
119,2
296,2
302,4
186,2
201,4
357,12
154,8
312,2
68,2
137,6
171,12
168,4
208,1
182,2
214,6
150,4
10,2
90,2
91,2
136,4
227,2
170,2
5,4
61,2
47,6
30,4
208,2
266,2
120,2
313,8
99,20
114,6
196,2
186,4
134,2
100,1
57,2
182,4
119,2
219,4
13,11
170,2
302,10
61,2
201,6
341,14
312,2
68,2
267,2
88,8
125,2
177,4
266,6
10,8
286,7
2,2
78,4
253,1
23,2
134,1
69,14
135,12
97,2
36,2
239,4
3,2
150,4
170,1
61,1
182,1
120,2
253,4
227,2
186,8
64,1
267,10
274,2
57,2
219,4
90,4
1,2
114,1
134,2
64,2
312,8
292,4
36,14
229,1
177,4
208,6
214,2
367,1
227,1
109,10
254,4
114,6
136,12
170,2
23,2
358,2
61,4
201,2
357,12
97,1
137,2
100,6
47,2
229,6
256,6
168,2
253,22
351,2
129,2
62,4
134,2
220,6
97,2
274,16
172,8
355,2
311,4
