246,6
690,2
214,40
549,6
690,6
3,8
549,16
150,8
119,2
43,4
613,2
219,16
478,4
13,8
74,4
3,10
119,10
549,16
478,8
13,1
312,10
617,2
3,1
636,14
639,14
43,2
165,4
254,16
74,4
358,12
617,4
119,2
214,3
500,8
651,2
478,1
299,2
478,4
477,1
542,2
219,12
8,2
549,6
522,4
208,12
545,6
119,16
8,4
569,2
478,6
637,20
608,2
176,2
240,2
154,4
542,2
10,2
500,2
636,2
265,2
694,8
639,8
690,10
419,12
608,6
8,10
569,4
423,4
704,24
500,6
13,2
545,20
522,12
636,4
240,2
561,2
214,4
542,4
219,1
451,10
401,2
694,8
423,4
3,6
10,6
590,2
129,14
227,14
74,4
265,2
478,4
208,6
617,6
219,4
690,6
8,2
312,4
590,2
608,16
470,2
120,6
265,4
214,4
239,2
296,4
427,2
313,2
569,4
358,4
561,4
637,2
119,2
10,6
419,2
74,6
478,4
694,4
3,2
299,6
176,10
401,4
214,2
617,2
522,12
613,2
419,2
437,2
246,4
451,8
357,2
265,12
561,2
423,2
542,4
496,2
312,2
477,2
274,4
694,10
214,1
549,4
119,6
219,2
10,10
129,1
509,4
569,30
227,14
74,8
401,2
561,2
423,4
90,10
358,4
3,6
690,4
129,2
154,4
477,4
637,2
549,6
542,2
500,4
608,8
299,2
401,2
478,6
274,2
423,2
639,2
545,2
150,4
219,4
509,8
263,8
120,6
451,2
32,16
357,2
312,2
208,5
617,2
704,6
613,2
590,2
250,8
203,8
246,4
306,12
313,2
13,2
240,2
274,2
694,18
423,8
445,20
545,1
591,10
690,4
10,2
219,1
283,2
358,2
357,12
38,2
82,6
367,2
137,4
208,8
617,6
545,2
119,6
2,1
608,1
74,4
176,24
274,2
38,7
509,1
2,2
427,4
437,10
129,6
401,2
312,4
554,1
545,4
704,16
246,6
509,2
227,10
459,2
13,2
639,10
296,2
159,4
367,6
74,2
401,8
265,4
69,14
561,2
137,20
477,2
203,4
78,8
459,2
310,2
428,4
175,2
47,1
355,2
306,4
170,8
365,2
357,4
274,16
47,8
423,17
208,4
506,2
335,6
478,4
321,16
214,2
150,2
522,4
437,2
459,2
365,4
13,4
265,2
100,2
694,2
637,1
617,4
542,6
3,10
10,8
506,2
126,2
306,4
82,2
90,2
99,4
358,4
220,2
637,4
311,6
214,12
549,6
150,8
43,8
34,2
608,8
159,4
302,12
134,6
265,4
477,22
171,8
591,6
119,4
613,2
246,4
254,2
13,10
312,10
256,4
208,4
445,4
522,2
437,10
99,2
61,12
220,1
428,2
175,6
183,2
478,4
100,1
88,6
542,4
254,1
313,2
651,4
74,8
459,2
220,10
100,2
637,3
617,6
246,80
367,4
569,4
170,2
401,1
64,8
30,2
208,6
355,4
3,4
150,1
43,2
590,4
509,1
90,1
478,1
335,6
62,10
134,10
401,6
125,1
155,4
177,4
423,8
637,8
119,2
10,2
613,20
419,8
321,1
697,2
90,2
170,4
5,4
428,4
341,8
175,1
137,6
100,6
125,4
229,2
311,2
639,4
10,3
313,2
569,8
176,6
694,2
36,6
355,2
549,4
119,2
459,2
13,4
23,6
175,2
274,4
177,6
57,2
208,8
321,2
617,6
150,7
220,37
163,3
159,2
129,2
74,1
302,2
61,14
201,6
32,2
154,2
561,12
125,4
694,2
47,2
100,1
636,4
56,4
136,4
74,2
310,4
5,17
428,2
312,2
69,8
229,4
30,4
182,8
637,10
214,10
3,2
119,4
704,2
590,1
38,1
341,1
519,6
163,6
129,10
227,2
335,4
302,16
64,4
274,1
155,6
321,8
34,6
651,4
253,4
169,12
357,8
154,8
265,10
554,2
137,2
477,12
274,6
694,2
355,6
150,12
263,2
36,4
208,14
38,2
496,2
78,2
636,1
170,2
64,2
68,8
267,2
30,6
266,2
419,2
651,1
69,1
519,8
253,2
636,2
56,8
176,18
134,2
428,8
155,2
694,2
47,2
229,22
182,4
34,2
38,12
299,2
286,2
310,1
335,2
62,2
21,2
36,6
214,6
253,12
91,6
310,8
61,8
64,4
267,1
137,4
160,2
119,2
10,2
311,7
129,6
286,6
136,6
183,32
265,4
561,6
135,2
267,10
125,2
47,2
30,2
266,6
182,2
13,9
442,2
196,2
335,10
23,1
88,6
155,8
227,1
214,1
313,2
78,2
90,6
99,5
23,4
119,2
120,2
302,4
186,8
401,2
201,2
357,12
154,6
312,2
69,2
135,6
378,2
68,2
137,1
171,12
168,4
208,4
182,2
150,4
10,2
129,1
136,6
227,2
5,4
61,2
137,4
47,6
30,2
266,3
214,2
91,1
201,1
120,2
313,8
99,9
114,8
196,2
312,4
100,2
88,1
57,2
182,4
119,2
219,4
134,1
30,1
2,4
253,8
13,10
302,4
61,2
201,6
341,14
267,2
88,6
177,4
266,6
10,8
78,4
286,6
23,2
134,1
69,14
135,12
97,2
36,2
239,4
3,2
150,4
61,1
182,1
120,2
227,4
186,8
267,10
274,4
57,2
321,2
219,4
296,2
90,4
1,2
302,4
134,1
64,2
292,4
36,16
177,4
208,4
214,2
91,1
201,3
109,10
254,4
99,20
114,6
136,14
170,2
23,2
358,2
61,4
357,12
312,6
97,4
137,2
100,6
47,2
229,6
256,8
168,2
253,26
351,4
129,2
62,2
134,2
220,6
274,18
172,8
266,1
355,2
311,4
214,2
3,2
43,1
10,4
208,1
126,2
306,7
367,10
227,2
201,10
171,8
177,10
182,4
219,2
147,3
90,8
299,4
326,4
191,6
125,10
155,2
47,6
214,13
3,4
283,4
23,6
134,4
64,6
280,4
266,6
311,6
114,9
198,4
129,1
227,2
193,2
135,14
378,2
100,4
326,3
172,1
321,1
109,2
306,2
120,4
365,2
169,16
335,4
358,2
312,8
88,2
30,6
10,4
165,2
272,2
334,2
186,1
220,4
97,2
47,2
229,2
57,2
4,3
3,4
100,7
203,2
126,4
90,4
56,12
136,16
326,1
176,10
62,2
201,2
175,16
357,4
378,1
68,28
267,2
177,8
168,2
266,6
38,1
120,1
326,4
365,8
133,6
64,4
378,4
155,2
47,24
57,2
182,1
219,1
237,1
310,1
168,7
195,2
78,2
114,48
91,8
62,6
69,8
292,2
256,8
214,2
3,4
120,6
367,2
310,4
193,8
274,2
155,4
208,2
150,3
195,6
126,2
358,6
201,14
64,32
197,4
97,1
267,2
280,6
172,2
239,6
177,5
367,8
237,10
186,2
244,2
378,8
125,4
292,4
57,12
214,2
150,10
203,2
8,10
299,2
99,2
72,20
302,2
183,16
357,4
135,4
21,4
100,2
30,2
3,2
109,10
263,20
326,4
227,8
74,2
365,2
220,4
154,8
265,12
244,6
97,1
274,10
36,6
171,4
168,1
208,2
321,18
214,6
125,1
351,2
358,1
186,10
197,2
88,6
155,8
256,4
168,6
182,2
10,2
229,3
246,36
129,3
136,6
310,2
335,4
226,13
133,4
85,2
175,6
115,6
135,2
16,8
292,2
203,8
313,2
141,1
367,4
326,2
358,4
302,1
134,14
197,2
69,4
378,2
137,4
91,1
150,1
120,2
198,4
129,4
170,6
365,2
310,4
5,2
302,2
135,6
30,6
3,2
43,4
182,1
165,4
306,2
272,2
56,4
85,2
193,4
154,18
100,6
88,52
172,6
229,2
168,10
351,2
367,2
237,30
91,6
196,2
