1,214,46
2,522,14
3,180,6
4,636,18
5,617,16
6,325,4
7,176,1
8,176,2
9,38,12
10,325,16
11,358,2
12,694,16
13,423,2
14,636,8
15,214,12
16,180,6
17,617,1
18,299,1
19,427,2
20,617,4
21,325,1
22,358,4
23,427,1
24,694,1
25,38,2
26,325,6
27,423,2
28,38,18
29,283,6
30,496,6
31,694,8
32,617,6
33,180,12
34,214,4
35,569,8
36,325,2
37,423,2
38,561,6
39,694,46
40,214,6
41,358,10
42,509,4
43,496,6
44,176,8
45,283,2
46,636,2
47,38,14
48,569,2
49,283,2
50,423,8
51,637,18
52,496,46
53,32,4
54,283,4
55,180,48
56,214,1
57,358,2
58,522,2
59,126,8
60,214,2
61,617,2
62,509,16
63,32,10
64,358,6
65,608,1
66,38,1
67,428,12
68,120,14
69,165,14
70,283,2
71,423,8
72,32,8
73,358,14
74,637,12
75,283,2
76,126,4
77,299,4
78,165,18
79,61,2
80,120,4
81,214,4
82,617,6
83,61,8
84,509,4
85,283,6
86,694,2
87,637,8
88,522,1
89,214,18
90,358,2
91,220,2
92,423,36
93,617,4
94,137,2
95,2,8
96,358,2
97,542,2
98,325,18
99,617,6
100,176,6
101,120,2
102,569,6
103,220,1
104,220,8
105,165,2
106,637,16
107,358,2
108,496,6
109,306,2
110,180,6
111,358,7
112,165,4
113,694,2
114,56,12
115,120,16
116,306,16
117,220,6
118,694,4
119,180,6
120,522,12
121,68,2
122,2,6
123,176,6
124,509,8
125,220,40
126,38,14
127,694,16
128,636,6
129,637,14
130,62,4
131,325,2
132,180,2
133,214,18
134,74,20
135,428,18
136,176,14
137,169,88
138,522,12
139,325,1
140,313,6
141,253,4
142,2,14
143,36,2
144,165,6
145,266,2
146,283,1
147,36,1
148,253,3
149,313,8
150,569,2
151,325,4
152,694,2
153,180,4
154,56,2
155,427,4
156,283,4
157,306,22
158,165,18
159,120,26
160,694,6
161,358,14
162,522,2
163,569,6
164,2,1
165,74,2
166,214,8
167,496,6
168,163,2
169,253,10
170,283,2
171,496,1
172,163,10
173,214,2
174,313,2
175,220,12
176,165,10
177,176,6
178,214,8
179,38,2
180,180,2
181,2,4
182,253,10
183,56,2
184,306,44
185,358,8
186,299,8
187,163,4
188,56,2
189,220,12
190,313,2
191,165,14
192,283,4
193,299,1
194,214,6
195,358,8
196,126,2
197,9,4
198,97,2
199,283,2
200,365,2
201,253,2
202,313,26
203,126,6
204,283,12
205,365,6
206,220,6
207,38,12
208,56,10
209,325,4
210,126,4
211,325,4
212,36,12
213,126,4
214,9,8
215,56,1
216,299,1
217,180,1
218,176,3
219,306,1
220,131,4
221,358,2
222,299,2
223,283,14
224,325,6
225,214,1
226,365,1
227,341,2
228,195,4
229,220,6
230,165,2
231,214,2
232,299,9
233,91,20
234,126,4
235,76,4
236,9,2
237,358,4
238,56,6
239,176,6
240,325,6
241,9,2
242,365,8
243,38,4
244,2,32
245,7,8
246,313,16
247,56,1
248,195,6
249,283,4
250,358,6
251,180,10
252,299,2
253,97,2
254,176,14
255,34,16
256,163,18
257,306,2
258,283,2
259,325,2
260,195,22
261,334,4
262,299,2
263,97,2
264,126,4
265,165,12
266,9,6
267,358,8
268,306,14
269,283,2
270,91,8
271,220,4
272,214,2
273,266,2
274,120,22
275,283,2
276,7,12
277,313,2
278,325,28
279,9,8
280,214,6
281,74,10
282,283,10
283,176,1
284,334,6
285,36,14
286,38,8
287,97,2
288,43,2
289,176,6
290,91,22
291,313,6
292,306,1
293,165,4
294,245,4
295,299,6
296,283,1
297,306,1
298,7,2
299,97,2
300,283,12
301,34,2
302,334,2
303,56,14
304,306,6
305,126,1
306,165,4
307,365,2
308,74,20
309,76,2
310,176,2
311,126,6
312,97,4
313,313,7
314,163,22
315,115,2
316,220,2
317,226,3
318,36,2
319,120,6
320,180,2
321,169,1
322,195,6
323,176,4
324,126,2
325,9,12
326,214,20
327,34,10
328,299,1
329,180,1
330,226,10
331,36,10
332,313,4
333,2,12
334,334,8
335,97,4
336,306,4
337,220,4
338,5,4
339,180,2
340,365,14
341,7,1
342,120,4
343,9,1
344,245,4
345,7,8
346,97,6
347,180,16
348,34,4
349,195,1
350,32,2
351,176,6
352,169,12
353,5,2
354,283,2
355,34,2
356,9,2
357,358,2
358,36,4
359,163,10
360,283,4
361,34,10
362,306,10
363,266,8
364,7,2
365,176,20
366,334,8
367,43,4
368,76,10
369,197,11
370,7,2
371,43,28
372,358,2
373,266,1
374,325,1
375,266,2
376,1,14
377,306,4
378,197,10
379,97,4
380,325,18
381,169,4
382,306,4
383,176,2
384,169,2
