1,549,6
2,690,1
3,690,4
4,549,36
5,617,14
6,636,1
7,636,4
8,617,20
9,358,4
10,636,26
11,299,4
12,549,6
13,358,2
14,694,4
15,358,1
16,694,1
17,358,2
18,690,12
19,325,10
20,545,12
21,561,2
22,690,8
23,694,6
24,358,4
25,617,6
26,545,10
27,299,2
28,423,8
29,561,4
30,617,2
31,694,2
32,358,6
33,545,6
34,175,6
35,301,1
36,265,28
37,423,2
38,299,16
39,301,6
40,325,6
41,549,4
42,175,1
43,301,10
44,423,4
45,636,2
46,358,4
47,549,12
48,694,34
49,175,28
50,358,2
51,3,6
52,690,2
53,203,20
54,301,12
55,120,14
56,545,4
57,690,2
58,364,8
59,299,2
60,358,18
61,367,8
62,423,26
63,265,6
64,203,4
65,299,4
66,13,6
67,175,24
68,120,6
69,301,10
70,522,4
71,3,10
72,299,2
73,203,12
74,690,18
75,561,8
76,301,1
77,64,12
78,120,4
79,367,4
80,545,20
81,364,4
82,367,2
83,203,50
84,423,4
85,175,6
86,364,4
87,299,4
88,358,6
89,13,6
90,367,6
91,694,4
92,154,4
93,175,4
94,299,5
95,561,24
96,163,14
97,13,30
98,367,8
99,125,2
100,154,6
101,310,4
102,299,2
103,325,4
104,3,16
105,522,18
106,34,6
107,364,12
108,310,2
109,155,2
110,125,12
111,519,12
112,636,2
113,154,6
114,155,2
115,367,28
116,120,18
117,3,10
118,477,4
119,428,2
120,310,12
121,636,10
122,299,6
123,34,48
124,561,2
125,364,2
126,496,6
127,125,16
128,155,14
129,265,6
130,13,4
131,561,2
132,69,4
133,358,18
134,68,10
135,147,10
136,120,8
137,182,4
138,3,8
139,38,8
140,69,6
141,203,2
142,182,6
143,186,2
144,147,6
145,367,2
146,125,6
147,310,2
148,299,8
149,3,6
150,97,4
151,310,1
152,176,2
153,69,10
154,186,2
155,364,14
156,147,31
157,176,1
158,310,6
159,3,1
160,358,2
161,186,1
162,229,2
163,13,2
164,176,12
165,3,2
166,155,6
167,13,1
168,38,6
169,175,26
170,299,10
171,186,2
172,125,4
173,3,12
174,341,2
175,13,36
176,148,30
177,193,2
178,341,12
179,325,2
180,358,2
181,325,2
182,239,1
183,82,4
184,367,4
185,299,2
186,239,6
187,364,2
188,299,4
189,3,2
190,358,2
191,82,1
192,155,6
193,193,12
194,147,6
195,367,8
196,325,11
197,3,3
198,265,50
199,82,8
200,239,20
201,175,6
202,358,4
203,147,37
204,176,8
205,301,12
206,97,1
207,38,4
208,69,4
209,325,20
210,3,8
211,193,14
212,10,2
213,186,2
214,364,2
215,154,8
216,367,2
217,82,4
218,97,2
219,176,2
220,21,16
221,13,14
222,186,2
223,367,2
224,256,8
225,97,2
226,3,13
227,364,2
228,68,6
229,97,6
230,154,10
231,203,2
232,10,4
233,358,2
234,45,2
235,186,2
236,364,2
237,299,18
238,82,20
239,155,8
240,256,6
241,97,4
242,176,2
243,239,2
244,358,1
245,364,1
246,68,2
247,45,2
248,120,2
249,239,1
250,10,14
251,176,10
252,301,10
253,310,28
254,59,2
255,21,16
256,79,2
257,269,10
258,148,8
259,59,6
260,147,2
261,79,4
262,34,2
263,175,2
264,76,18
265,147,4
266,186,1
267,97,2
268,325,10
269,148,1
270,155,14
271,186,4
272,176,14
273,79,6
274,265,20
275,3,2
276,38,2
277,82,4
278,45,12
279,148,12
280,21,10
281,34,10
282,125,6
283,147,4
284,364,6
285,3,4
286,82,14
287,256,6
288,59,4
289,301,2
290,239,24
291,358,6
292,176,1
293,85,2
294,269,2
295,120,6
296,325,8
297,310,6
298,154,2
299,155,4
300,76,2
301,176,6
302,21,4
303,34,2
304,125,6
305,59,17
306,85,10
307,147,2
308,339,2
309,97,2
310,13,4
311,269,2
312,34,2
313,148,4
314,154,4
315,21,4
316,325,12
317,3,8
318,176,6
319,301,8
320,61,10
321,45,2
322,147,4
323,34,12
324,125,6
325,85,5
326,82,6
327,186,2
328,43,4
329,256,12
330,176,14
331,45,1
332,85,6
333,310,6
334,183,6
335,186,30
336,43,18
337,76,4
338,45,4
339,265,8
340,325,2
341,59,2
342,85,14
343,147,4
344,125,6
345,310,2
346,269,2
347,97,4
348,325,16
349,147,2
350,176,2
351,59,10
352,45,2
353,85,2
354,45,8
355,269,2
