1,358,6
2,549,2
3,549,41
4,160,4
5,478,6
6,478,4
7,478,18
8,65,4
9,522,6
10,549,6
11,694,2
12,176,4
13,478,10
14,38,12
15,325,4
16,358,2
17,325,20
18,478,4
19,358,14
20,38,30
21,274,4
22,694,6
23,263,8
24,478,6
25,325,1
26,694,1
27,496,6
28,325,14
29,549,4
30,263,6
31,159,40
32,549,1
33,690,14
34,3,8
35,176,20
36,549,14
37,478,14
38,358,2
39,325,14
40,38,9
41,274,4
42,3,6
43,301,4
44,608,34
45,274,6
46,263,6
47,694,20
48,451,16
49,478,2
50,137,30
51,478,10
52,263,2
53,170,14
54,451,18
55,694,1
56,263,4
57,549,6
58,43,12
59,306,2
60,220,2
61,159,6
62,38,1
63,3,2
64,608,1
65,38,26
66,358,8
67,170,2
68,109,2
69,478,10
70,522,8
71,57,6
72,220,10
73,176,1
74,9,1
75,43,1
76,176,2
77,608,2
78,159,4
79,274,1
80,43,2
81,306,6
82,109,6
83,325,2
84,3,4
85,358,1
86,572,2
87,451,4
88,358,4
89,704,14
90,159,8
91,302,2
92,57,2
93,220,6
94,694,6
95,549,4
96,306,22
97,109,2
98,57,3
99,451,2
100,274,6
101,43,2
102,109,2
103,220,54
104,637,2
105,57,1
106,43,1
107,62,4
108,176,2
109,38,12
110,325,4
111,694,1
112,109,2
113,694,8
114,62,2
115,341,4
116,109,10
117,159,6
118,263,14
119,137,8
120,283,2
121,694,6
122,176,1
123,274,32
124,176,26
125,62,2
126,358,1
127,694,1
128,358,12
129,144,68
130,322,2
131,263,10
132,522,6
133,163,4
134,109,6
135,283,8
136,159,4
137,137,2
138,163,14
139,91,12
140,196,2
141,57,16
142,159,16
143,306,14
144,311,12
145,38,4
146,91,57
147,220,12
148,325,6
149,274,8
150,263,10
151,283,4
152,148,8
153,57,18
154,109,1
155,325,1
156,109,4
157,280,4
158,193,4
159,176,30
160,325,2
161,159,2
162,283,2
163,358,2
164,334,14
165,220,6
166,283,8
167,168,2
168,193,18
169,263,2
170,168,1
171,57,8
172,325,6
173,283,1
174,280,8
175,172,2
176,109,24
177,283,10
178,311,2
179,263,2
180,3,2
181,57,4
182,358,6
183,286,12
184,220,1
185,57,39
186,220,4
187,306,16
188,176,6
189,334,8
190,172,1
191,38,6
192,358,8
193,283,4
194,148,6
195,367,4
196,91,6
197,115,10
198,263,40
199,286,16
200,172,8
201,176,2
202,325,14
203,334,2
204,283,8
205,74,6
206,38,6
207,9,1
208,163,14
209,9,4
210,170,2
211,91,2
212,172,10
213,159,8
214,220,4
215,193,6
216,148,4
217,274,2
218,302,15
219,109,2
220,358,6
221,74,32
222,334,4
223,43,2
224,306,2
225,38,6
226,301,10
227,311,4
228,193,10
229,137,10
230,109,12
231,283,2
232,3,2
233,306,1
234,245,4
235,168,1
236,172,8
237,274,6
238,176,6
239,148,10
240,311,1
241,168,16
242,57,14
243,283,2
244,306,2
245,274,1
246,302,8
247,245,2
248,176,4
249,358,2
250,306,4
251,38,2
252,163,12
253,322,2
254,109,4
255,172,6
256,283,4
257,325,12
258,220,2
259,193,4
260,9,1
261,311,2
262,274,10
263,9,6
264,3,2
265,57,16
266,159,2
267,263,4
268,109,10
269,148,4
270,302,2
271,334,8
272,280,4
273,193,10
274,311,14
275,172,2
276,306,2
277,283,18
278,65,2
279,176,2
280,163,4
281,172,6
282,263,8
283,17,8
284,325,20
285,148,8
286,196,10
287,147,2
288,115,32
289,137,6
290,176,8
291,109,2
292,341,6
293,21,10
294,3,2
295,334,4
296,163,6
297,147,2
298,306,10
299,74,4
300,322,2
301,159,18
302,3,2
303,358,2
304,141,4
305,334,6
306,196,6
307,193,2
308,322,4
309,43,2
310,144,6
311,163,2
312,193,2
313,274,10
314,325,4
315,341,2
316,43,4
317,176,2
318,1,16
319,147,4
320,170,6
321,341,8
322,196,22
323,176,6
324,168,2
325,306,8
326,43,6
327,147,4
328,115,4
329,325,2
330,301,6
331,72,4
332,59,2
333,115,10
334,325,10
335,59,2
336,115,2
