1,545,6
2,227,8
3,545,12
4,283,2
5,545,8
6,227,8
7,561,14
8,47,10
9,651,14
10,229,2
11,227,42
12,229,50
13,47,2
14,56,10
15,155,8
16,56,2
17,56,1
18,47,6
19,229,4
20,78,18
21,229,8
22,283,8
23,129,22
24,229,2
25,229,1
26,227,6
27,365,8
28,133,6
29,56,8
30,283,16
31,182,8
32,229,16
33,47,2
34,227,2
35,283,10
36,56,4
37,129,18
38,227,2
39,56,12
40,283,8
41,365,4
42,193,20
43,283,10
44,210,8
45,227,2
46,283,3
47,227,1
48,59,20
49,283,14
50,8,2
51,365,8
52,365,8
53,133,12
54,193,4
55,59,10
56,182,14
57,59,2
58,115,2
59,59,16
